name,type,price_dk,season_availability,weight_g,length_cm,width_cm,height_cm,year,freight_charge
Multe,shellfish,73.35698782854963,Autumn,351.92307092732244,24.99778138553064,5.684766499616322,9.59286073328422,2022,9.90305718087513
Fjordreje,fish,94.79491297682614,Spring,480.3114549361543,32.211629571795655,8.454487302723948,11.3279725596162,2023,15.721751892536902
Ørred,shellfish,101.17124892904434,Winter,511.5277824438152,53.51072892413139,9.62044330913815,7.350284147002908,2024,17.066764038680468
Stenbider,fish,90.6162663605912,Spring,466.2716027287882,48.86191188584796,11.318358071373972,9.719261573709693,2022,8.533329082517433
Hornfisk,shellfish,70.81971713216338,Winter,402.499612876481,39.37360422672765,13.803881461309269,6.035961005578191,2021,15.149007481393143
Hvilling,shellfish,100.98221991623673,Winter,525.2982007950092,42.43123458512893,9.92680429829153,6.626535208865297,2021,8.024880313592742
Sild,fish,110.77775475477442,Winter,566.2910974354113,37.05757494363542,5.733311051481378,8.769932832095268,2024,21.77233321880801
Hvilling,fish,83.56548426339553,Autumn,336.44013838357307,53.56583385827982,12.527541689365012,9.59713334622118,2024,8.312397779156411
Stenbider,fish,128.29074386499482,Autumn,711.6398569619405,37.99647422205836,12.264876298425891,10.241873024812492,2022,16.22000222841602
Slethvar,fish,84.51492866924548,Autumn,485.2117801573608,42.31842092134848,4.174424021861782,11.139257173878988,2023,15.38143411905525
Kulmule,fish,123.00896588238429,Autumn,502.8274434417272,51.460301441420654,9.988587598987602,7.865106882889636,2023,12.954003981701097
Rødspætte,shellfish,113.03867439740691,Autumn,606.2321634884836,32.226285151540935,5.229574507959106,10.387223510345176,2020,8.41550145748326
Helleflynder,fish,111.0555340662682,Winter,534.9824196895253,55.58789184496894,8.006046707493812,7.315390313101702,2023,10.803571537069518
Helt,fish,115.35947035556521,Autumn,642.9704950869868,24.69538590256623,7.2915732191116,9.804182623176535,2020,2.3000000000000003
Knurhane,shellfish,112.74827823709242,Autumn,543.0686247802736,56.29642131112799,12.427794094725956,8.414977595704364,2020,12.532332176558354
Ising,fish,81.06686614520014,Winter,408.1343938039343,36.27324416048025,10.350490522516552,8.891355814163848,2022,13.108230522730572
Kuller,fish,103.68397642049229,Summer,554.2255287809153,37.57301252174718,6.143226997731917,8.847015748044075,2022,12.114097327682309
Mørksej,shellfish,75.70948316682933,Spring,328.44106890190073,21.09989828817057,12.640197888872027,4.790589980404375,2022,2.3000000000000003
Helleflynder,shellfish,77.96423915260795,Autumn,516.2839558664784,35.452052826223074,5.698582528214757,5.751756282278453,2023,5.678072352586869
Havtaske,fish,105.53577884082067,Summer,495.01550140333086,29.60193468973116,10.99034137141283,8.205082879635045,2022,8.058781478896153
Makrel,fish,72.23520672481907,Autumn,468.7824714091191,33.923536546265275,7.557967992125333,4.625441840717663,2020,12.841631092669612
Line_blåmusling,fish,99.63207858984795,Winter,480.7193732841604,38.6268903421112,8.90296875240844,9.662422206399512,2021,12.83095896595773
Fjæsing,fish,79.04368302230209,Winter,217.7226431753541,49.57791614472906,11.512812244115151,9.743111932576284,2023,10.716970556932576
Skrubbe,fish,98.5446758751746,Autumn,417.6912638388558,42.076033514006255,11.564348197178589,8.65434110575558,2021,14.422129468378202
Blåmusling,shellfish,105.5897794877816,Winter,513.9267351711673,43.07676653401114,14.010907220667882,5.757731974484155,2023,6.779285073606661
Torsk,fish,95.41633149168051,Spring,523.97845879961,29.04480611154437,9.75323890098564,10.76027787773703,2021,14.307081026192384
Sort_hummer,fish,64.10114384124135,Summer,345.8487288611063,31.1924591039727,10.91935258889002,12.074421279436717,2022,13.683813682263501
Kulmule,shellfish,139.4465508719086,Autumn,689.8561761297051,57.98725018351312,8.686788032787026,8.294153654891948,2020,13.236751771054388
Sild,fish,97.98559849755593,Spring,370.0737727678248,32.647989652367535,10.545969647868391,9.021070756902471,2020,10.662614017005984
Havkat,fish,124.27885209657356,Winter,645.4185800790106,56.56208252057296,11.318458144025534,8.403477309592088,2024,19.92142159422381
Fjordreje,shellfish,111.91750476302997,Summer,564.0791542807527,37.569388011191336,9.705070457636872,9.060738377997598,2021,13.768700167053442
Laks_vild,fish,69.03946632563066,Spring,403.0659035234296,40.02287936143504,4.588748547722512,7.760882486747207,2021,7.04565502903363
Sild,shellfish,121.32125715016358,Spring,766.2966338914268,50.703651602299296,10.994412688992686,7.930871520312393,2024,12.642205188385528
Kuller,fish,87.00031103881157,Autumn,320.954475236528,52.718924219386565,11.093684432066372,9.811435200994731,2022,14.961423534541405
Pighvar,fish,103.19743737600216,Summer,637.8731260415002,38.89187439720912,7.959479570956147,12.69124832379288,2021,8.794700444948175
Multe,shellfish,113.40404311831611,Autumn,650.0873477064467,36.11756946478461,6.1468388917824575,5.199857531196523,2023,16.510652335883055
Hvilling,fish,120.44832829095647,Winter,399.40696863850326,39.44079551477787,14.427637451511895,7.792375031194066,2023,13.25735504629365
Line_blåmusling,fish,104.70989098995118,Summer,708.8697950096494,43.379575282321184,11.474336532683209,5.639079029535836,2023,2.3000000000000003
Kulmule,fish,103.0957296606796,Autumn,462.4930228101571,48.91303686869755,9.31275690723487,11.184049797152166,2020,12.87849109575446
Knurhane,fish,76.86209115208696,Summer,543.3040443919786,40.04229858994152,6.588901350557538,6.824524061360203,2023,9.63226588970151
Aborre,fish,107.1447242537455,Winter,539.0482758156832,46.188862980231534,7.534555514735962,5.113598412428412,2023,13.971027146891986
Kuller,fish,99.17227525740142,Autumn,479.8536887794178,56.383597322709406,13.907771190358694,9.276373997697148,2021,15.843388265158346
Multe,fish,117.76726971451696,Summer,621.6212409739674,43.81309612264785,10.41298582260414,11.48862222948622,2021,12.397745416852365
Helleflynder,fish,120.69199989424196,Autumn,619.0233080828319,43.11652856004778,8.34823879899788,9.327195737121526,2022,19.160160276145604
Helleflynder,fish,59.21230013816211,Winter,237.7202040142729,24.810891749099323,11.52906769367397,8.409595754563835,2023,10.67794833100792
Torsk,fish,97.202765704834,Summer,695.6510364317229,13.692698631709366,7.556805437661029,8.818281845551988,2024,14.374161986047827
Kuller,shellfish,72.50153702531661,Autumn,250.6262017946489,43.88375729230168,14.502529090841136,10.829681325651109,2024,15.202735838731797
Nordsøreje,fish,115.32278267903054,Summer,654.8819306512486,39.05175768719128,14.058401604690175,6.251601459971701,2021,11.052208543093432
Lange,fish,111.40349391440078,Spring,669.0057705241375,34.85217325085258,8.60027778639167,7.776305791827374,2024,15.0823618166978
Knurhane,fish,89.53908572532723,Winter,336.35503546772026,42.43530204186344,8.113989258907418,7.094619702980934,2021,8.764504259054023
Aborre,fish,82.1434155580305,Spring,438.3778568068123,39.39596270803092,2.1456004039231606,5.66426938541658,2020,9.556185272502395
Lange,fish,62.91443236899248,Spring,334.1442997271096,51.277802506338986,5.555257685345896,7.343249481166395,2022,5.462552024452963
Nordsøreje,fish,98.45049155967398,Summer,467.7618454566897,40.86110868258978,5.981590675126731,10.215442191964897,2020,12.610481935302216
Østers,fish,59.8987242957811,Winter,453.7948573721389,32.53076714929833,10.405571022962157,9.13320429678545,2022,12.996157708929983
Rødspætte,fish,139.9725412791199,Winter,616.9490798404009,49.901662389592886,9.021298886675922,9.2886210002164,2020,16.924610529464456
Canadisk_hummer,fish,98.63708389347957,Spring,696.5463119179412,37.82868925053798,5.963993537754275,8.292951223306636,2023,15.139244020037065
Sort_hummer,fish,131.43946243669615,Spring,709.3525716184934,45.26536683672308,9.156507872606328,9.046647565457178,2024,10.189940439421806
Kulmule,shellfish,87.30883929973935,Summer,415.67479601325465,35.22589293807199,11.516011442942045,6.398819315303789,2023,6.080373438262327
Mørksej,shellfish,77.87718235258522,Summer,468.6167189383208,33.50173114502564,11.58351804974676,7.380980228145542,2023,13.491111851591882
Smelt,fish,76.30882337196324,Autumn,247.48427116685747,40.84168230185696,4.3009891574233565,8.384008473937353,2020,16.609464593107354
Line_blåmusling,fish,76.15614702196986,Spring,379.1194900255717,40.12828643543685,9.615209558548507,8.55503171776378,2024,14.97385087949814
Flodkrebs,fish,115.34366354751788,Summer,644.7277449646186,44.79827035366833,5.849977669085169,8.640375709843745,2022,16.48859661434352
Kuller,fish,127.06295070999725,Spring,742.3374235322348,37.313542466902575,12.705186091420822,7.723329435967244,2024,10.525308156488085
Gedde,fish,62.580937581022326,Winter,314.8476692180117,21.636402162296022,12.352439249060495,7.245153197739341,2021,9.35355274639203
Kuller,fish,72.5045201385267,Summer,411.1303611270658,35.672261164116115,7.305918321026625,14.315542566088595,2022,8.110253779733725
Kuller,fish,104.15687900878318,Autumn,496.0391364561609,47.93818467143816,7.7018643927988,9.813574545864798,2020,11.24287625357746
Hvilling,shellfish,95.2505065722707,Winter,542.0241738229411,37.026239207568935,8.616198848505078,8.826294951905245,2020,11.138482338543431
Helleflynder,fish,76.04331128322298,Winter,378.5594720117531,37.53616597485452,3.241619815805983,7.5335830035872124,2022,12.450717091279936
Aborre,shellfish,106.3159112969512,Summer,563.6091566696134,49.863765059059375,11.00790452032173,7.097562346112247,2021,10.905231697636664
Østers,fish,67.84108845420505,Summer,428.9240979393626,32.880267727410775,9.181466360979607,7.738398812546088,2022,10.885312443256852
Jomfruhummer,shellfish,73.41474719135964,Spring,497.83215936825815,24.571967817571004,12.910525247703578,8.585657687173367,2020,7.927207356328139
Skrubbe,fish,97.311572032728,Summer,581.9426372005549,38.393688804745054,6.704772346112343,4.239128911873838,2024,15.83144746233686
Pighvar,fish,96.35092571990909,Autumn,500.9633404716407,35.15826048751263,8.142631155250205,4.861220809250632,2023,11.851983086321074
Slethvar,fish,69.07551653754264,Winter,434.5421164210147,30.33753680246746,5.480424225882654,6.726235222122085,2020,10.697557902287702
Gedde,fish,102.28392301945257,Winter,483.5585294111254,38.24621544101309,6.9871283095172405,8.414278873557137,2023,8.06182543505366
Signalkrebs,shellfish,91.28633424073594,Winter,486.7455561191997,44.91505647246784,6.454054011795343,7.521453705696297,2023,5.373199692201005
Ising,fish,101.44753412684535,Summer,444.4983455176808,39.90711438432184,12.987921036539335,10.956242452198968,2023,17.51663528572698
Torsk,fish,87.4374575985469,Spring,461.18059059993465,43.06981072686238,7.905214453745823,5.035206426008463,2021,14.051338057406314
Sort_hummer,shellfish,107.02598834917882,Autumn,739.7970755757076,58.13407698515423,10.37252705423384,6.49730906079326,2022,4.029977924178152
Rødspætte,fish,114.50700584224177,Summer,584.1379171911858,36.57121138442436,8.857709788414587,11.040183481982202,2020,15.010454583264424
Knurhane,fish,85.20027948001243,Spring,455.6779522956259,42.78348634644669,6.191604201961561,8.262238649350294,2023,15.743413383072305
Fjæsing,fish,88.63673024210388,Winter,604.5431606766103,34.907866374008655,9.495098730485072,9.769685165602317,2022,12.072130162584276
Sild,fish,85.60592967456624,Summer,449.9270765365985,31.536402801130272,11.797309995590783,12.102493886538928,2022,18.85131012045809
Helleflynder,shellfish,110.12949808498398,Spring,675.9686956379962,34.1509234658223,6.376721822369943,6.612391164196355,2023,12.496910353765262
Multe,fish,68.48492391392412,Autumn,555.446328829714,35.212414284783115,12.427338372194136,7.801371324415935,2020,4.982611771433726
Havtaske,shellfish,91.23935856220561,Spring,483.9046783993657,43.59475797547125,7.450837235566912,7.455146198138257,2022,13.179777404822278
Slethvar,fish,122.73437126135937,Spring,567.1575388715416,63.49075786700757,8.551048221781478,4.090813991033449,2020,12.626527587878556
Pighvar,fish,63.3953667117005,Summer,264.3685771897251,32.8395656372416,11.592049369030144,7.379206392488061,2022,8.724834495620488
Hornfisk,fish,89.6630356164816,Winter,330.9848796635292,35.83374694384538,8.009691528341536,9.762124374761331,2022,14.138370649636155
Lange,fish,64.58846030996146,Summer,320.9112490401417,39.36876986888752,10.112724578007596,9.081179083624482,2024,3.828739775522035
Blåmusling,fish,116.13774461937604,Winter,521.441464214556,43.957988487097474,9.055927513635725,9.23816633877602,2024,16.056607406236832
Kulmule,fish,107.60981144147753,Summer,759.8772499227638,42.63550811954785,10.388104020111456,7.248982038721001,2023,7.460640163414918
Blåmusling,fish,139.69869376742525,Summer,834.6950219288949,52.84095793948117,2.857782683429509,6.687805527988717,2020,6.969247824461652
Torsk,shellfish,93.41681577984502,Summer,595.7076652161136,15.73607929464792,4.510954554375751,10.53851134379724,2021,10.976406047385607
Laks_vild,shellfish,110.50146497804704,Summer,575.1266712416685,16.130701298043274,11.847901018140517,7.0053657072846605,2022,13.491675469000723
Havkat,fish,58.3827676391437,Winter,229.8413398770892,35.04121827989851,13.11154421694715,8.588164077586429,2023,12.254050692529777
Jomfruhummer,fish,75.38341759288622,Spring,418.5989300398968,50.97300187543709,7.268539889405436,8.326669361355076,2024,8.083767837447061
Multe,shellfish,80.15695366329511,Spring,381.83243721376414,24.34351968394404,9.267914943486597,10.923434032514235,2020,9.171989260517314
Havtaske,shellfish,87.16075740648093,Spring,406.8728602623326,10.0,10.884157758706904,9.94282471534472,2022,6.288005202063675
Jomfruhummer,fish,96.87458966769056,Autumn,474.7784272122816,45.71179406219208,12.079652804976114,5.409482758665758,2020,10.466472452502599
Smelt,fish,87.30001811539674,Winter,429.1864133454309,42.43657223702714,3.9169681849874536,5.624893666449919,2024,16.445097586750183
Gedde,fish,42.46544003966828,Summer,203.10502844363185,29.0979159320057,7.341879259064869,9.157819636138267,2022,11.48039048683817
Skærising,shellfish,117.119144598586,Spring,612.1865384176301,30.1446039927907,9.002261860450375,7.871324705241667,2021,15.453305571893484
Blåmusling,fish,77.25564756836008,Summer,339.08854613902906,30.302562803653256,12.109420591708147,7.089656432092472,2024,18.19484615354048
Lange,fish,110.3964753514966,Autumn,535.8870296166724,41.1053531747394,17.495291451164483,10.031255767988942,2023,8.795114812429953
Gedde,fish,129.1268688024865,Winter,811.112400462496,33.73684723816993,9.315982819570849,8.374918764177822,2020,10.641763035945322
Ørred,fish,112.36019042113878,Autumn,362.0923112620365,44.9406391897552,5.779067613688033,8.104914773778887,2023,21.48748716088748
Flodkrebs,fish,38.064257057647794,Winter,120.45687158805056,11.45373337095609,11.206804231603892,9.559657281510098,2022,18.143979695107745
Stenbider,fish,75.1309371233102,Spring,457.0993667179834,31.43148134872201,13.96298736862213,7.249782010112871,2024,3.806939181263179
Jomfruhummer,fish,125.00318707263406,Summer,665.1439452497857,28.739460390889494,10.324042362938505,11.137037970945109,2022,13.28088225388017
Lyssej,fish,137.21353244859088,Winter,793.7521181330891,37.43659321627508,7.280054364537122,6.423904753533984,2023,11.502575964762599
Signalkrebs,shellfish,89.45097616044725,Autumn,315.5675608321375,34.619522415098615,12.873981824440058,9.313858132684176,2022,15.301684309950309
Knurhane,fish,106.6616546666689,Winter,574.5048834854782,47.978437798957664,11.990636855495303,10.867665677319687,2024,8.073097669568746
Sild,shellfish,75.71050744069838,Autumn,430.203431482992,21.406632283399425,6.921757467413126,5.2454090214558,2024,7.63780148861291
Skrubbe,shellfish,75.59080617214646,Spring,484.1077468543796,40.45491476330752,11.144276852603026,7.313329648295102,2023,8.390074709649396
Lange,fish,142.5541999351574,Summer,896.6515020525552,45.583364232117056,12.991796702976618,10.284414785771116,2023,8.869128687487212
Hvilling,fish,87.81717706843507,Autumn,274.554450740727,58.56647436561955,13.54567012767668,10.31448909546205,2023,15.250491167321467
Smelt,fish,95.84342925646756,Spring,538.0609492241861,35.18234028906525,9.800653074071633,7.657008799223521,2022,6.066474603515152
Nordsøreje,fish,91.95275235451608,Winter,570.153975764815,43.24458604352517,8.925761661462044,6.530657812646281,2020,8.635976060187133
Skærising,shellfish,89.89046843599792,Autumn,662.8679487409021,21.96137207437635,13.681821466243788,9.911871644661524,2023,3.2705430036933705
Signalkrebs,fish,101.41693770327394,Winter,514.6974730206343,16.080437956869762,6.369518491057345,10.36709820516321,2020,16.132741987696917
Fjordreje,shellfish,118.53561691177623,Summer,546.2075809256154,48.447743757817,11.315737872763016,5.67067330297521,2024,17.346738457383246
Østers,shellfish,82.47550475646679,Autumn,441.2527148867313,39.9443970635193,5.889920117906712,5.59217270206724,2020,9.995462218026583
Hornfisk,fish,117.95004955887687,Summer,540.3690411867661,51.78512689798423,13.196128816778808,8.450513363967199,2023,10.129432921859175
Torsk,fish,95.54063764749245,Winter,448.5211586753885,26.26597111030251,9.225863453166516,9.258721266857783,2020,13.584820750501326
Jomfruhummer,shellfish,94.75377333843856,Winter,593.2357834784076,45.19902139528752,13.805749706942407,7.40186182953989,2022,18.282617233939977
Pighvar,fish,98.79778270329892,Spring,444.5584495934549,58.688178405438535,11.47423826906658,9.358587639964698,2023,13.37960943879402
Skrubbe,fish,114.1273691222652,Spring,556.565059085328,44.19705608357266,6.33033930981421,6.579726786325236,2023,8.291307064614474
Slethvar,fish,69.70799915783884,Winter,495.61057794725326,42.76581505591049,14.27388319623173,3.770612801852529,2023,4.053416168862373
Gedde,fish,95.64893190909382,Autumn,668.9075376158253,40.0855608082435,14.653735799283188,7.152197855334808,2023,6.370419191747957
Multe,shellfish,95.40242287486454,Spring,492.2909414617271,24.29118542874088,12.646859477797648,8.126464293026203,2023,11.83680947143734
Hvilling,fish,83.16997898137909,Autumn,234.0451297689678,53.55572935710348,7.715236404891341,7.448320080207087,2024,8.485493393276347
Stenbider,fish,110.58507008260737,Autumn,689.2882251070987,33.89142360194934,9.081958136927774,5.68279347268103,2020,12.39685144755749
Smelt,fish,73.09007696628231,Autumn,364.1401548706072,45.04483256383017,10.43628165221728,4.3687020482423655,2023,8.956549525313324
Kuller,fish,51.57063083806528,Spring,401.935049202677,24.369656934287462,7.8888688020057,6.9718223912642046,2024,6.632526416045708
Norske_kammusling_i_skal,shellfish,75.01545259806042,Summer,410.6508058934762,28.2054033549222,15.077039717389614,9.795311543299489,2023,6.0856544953158735
Hornfisk,fish,115.98068676303934,Spring,706.1657139756226,54.350873992222354,10.43297941517811,10.512394878827363,2022,18.686830743116857
Rødspætte,shellfish,54.46600972092129,Spring,179.64886790319565,36.52697711042157,2.0,10.37542676827691,2020,15.589343646244759
Torsk,fish,177.03541539661495,Summer,970.662280048999,54.53275476042545,11.01806743826866,6.368180929702894,2022,19.460382578408613
Ising,fish,98.99879710682173,Autumn,658.4085213599078,39.21769340941482,8.95552780954806,5.692587352739272,2023,13.983774143473473
Kuller,fish,85.99602290534501,Winter,533.485837119374,21.581022270421425,9.775220331644656,8.993269229959791,2024,9.52203952037174
Ørred,fish,113.29365751233554,Spring,491.765899907557,48.9206759973172,8.8941419026429,9.270200023195851,2020,17.587368243453714
Stenbider,shellfish,89.27607904135239,Winter,542.8331112286486,34.10107682244392,12.421139249820062,8.800339210400995,2023,11.347887193735868
Mørksej,fish,112.03886185575635,Autumn,578.1683642569008,46.98688813517043,13.359063335660144,3.971873451524474,2024,12.515872143335622
Helt,fish,115.73432259085435,Autumn,596.7823378925085,40.25210867540082,10.849159486775962,6.2662308302330665,2020,11.303007856252613
Gedde,fish,90.10099953852851,Winter,583.3406699005172,24.568817720571296,8.982066438585523,7.940622419428043,2022,2.3000000000000003
Makrel,fish,105.0589531983155,Spring,513.4371021882873,41.64294765370569,9.875988385572487,8.974436389260854,2021,18.881781056556324
Blåmusling,fish,93.15119330298417,Autumn,470.3992369539011,61.96223142152799,10.058798849732884,9.534614725204973,2024,13.758618151405665
Hornfisk,fish,90.66246044640563,Spring,477.3090074519732,44.92986458514459,7.59270988040549,8.28850704456408,2023,13.017186079995145
Helleflynder,fish,94.84199958269892,Summer,470.7637579470979,39.42482246994537,11.736785945713704,8.661567613076471,2022,11.215830113555421
Jomfruhummer,shellfish,98.33913243029465,Winter,670.0655145300597,50.75343401956898,11.3801269715814,8.169730916722209,2023,12.251767973776204
Line_blåmusling,fish,80.93669746309374,Spring,589.0335083421293,42.10668465203111,14.62132371933002,9.371238748436966,2023,8.75251689510726
Hvilling,fish,52.544007165649944,Summer,100.0,42.09534230262794,13.766049340865424,8.625731302981823,2022,14.336265020613448
Pighvar,shellfish,101.08847013206108,Autumn,598.3851164794642,29.083748278408976,7.94297524722961,8.131475320094575,2023,5.487347615763992
Lange,fish,101.5094258656361,Spring,529.2104292078162,42.33848025789598,12.460895123526894,7.463262401725238,2024,12.355914789364514
Havtaske,fish,81.8382609197731,Spring,497.1936865331154,50.35443416416945,7.147139850716585,8.162582850084963,2024,14.08323796462708
Skærising,fish,97.72800555319829,Spring,441.7222320366672,31.639378478999756,12.08779630282255,8.96918275767855,2020,10.586121984414646
Slethvar,fish,123.78385701803543,Summer,668.616907997902,54.24495821246948,8.450157403719677,8.534950777796123,2022,13.205991845366714
Skrubbe,fish,119.01765687632725,Autumn,642.1289693184287,39.08293975854874,6.930240329873247,8.761652836690507,2022,6.93986179572245
Fjordreje,fish,69.84823962560328,Autumn,384.0683498264586,31.122304884614596,10.840136028092214,10.68544372270237,2020,7.057196853878566
Kuller,fish,107.55533586335774,Winter,561.0578430686803,49.976320769202445,2.0,8.530327845493176,2020,12.58889875672141
Havtaske,fish,83.81275200652904,Autumn,354.2514898188071,37.132057642617305,4.747073276784316,6.702002959053685,2022,14.62132841125684
Blåmusling,shellfish,79.88040420727428,Winter,293.0572752816604,47.59514887486108,9.46752434867715,9.767213571988338,2021,2.8756179846921297
Havkat,shellfish,93.70754951841613,Spring,405.9924163115052,37.08241367741463,10.247325299904528,5.267603324662165,2024,13.901294921509527
Lyssej,fish,97.41142958818139,Autumn,629.3590208574138,39.40173856470096,8.892043689525433,5.837173238521426,2021,9.00127309826885
Fjæsing,fish,109.96827254065704,Winter,642.968756806413,44.93560204334292,5.261691103847204,8.671694529440138,2021,10.613091998385904
Blåmusling,fish,93.49223941101135,Winter,576.962813014594,42.90897057590006,7.546324473584484,9.032793335573157,2022,5.338217551600829
Ørred,shellfish,95.50838594297248,Spring,608.7643680271996,20.04468219548261,11.173627981712182,5.50989755299201,2024,7.582560695141143
Slethvar,fish,86.65450322058908,Summer,577.4267430672437,28.78756259905608,11.745345311885089,7.2343650380265,2023,15.94417649743943
Laks_vild,fish,69.5736302999334,Summer,403.7777607165572,49.29409984790816,9.951330647212176,6.787832335560683,2023,11.651171520308981
Skærising,fish,128.55803045904568,Spring,564.7883817010911,38.678634110984525,13.470501343110968,7.026647354236807,2023,9.73921935213603
Sort_hummer,shellfish,130.92222749098096,Autumn,620.0614287841523,34.762686972285785,11.192191070377705,9.887195552545892,2023,10.964153577897239
Hornfisk,fish,118.05882874453741,Autumn,613.1436994720361,26.414259847425257,7.7576330381253635,9.413010927094506,2021,13.750374393455786
Torsk,fish,118.34193286533882,Autumn,678.3370057211964,29.20263678724152,9.158493839765148,7.961755640292585,2021,13.526274682351353
Gedde,fish,104.60596349387471,Spring,606.2455770801596,19.782013600380527,5.791401528376436,6.908076145770144,2021,11.154875798174716
Laks_vild,fish,110.93362540291862,Winter,552.7172311312374,38.987192812984674,9.67558302882575,5.300700659559719,2023,16.527611910124676
Ising,shellfish,136.07469536764918,Winter,660.5225357474641,34.01562419418953,13.336301857664017,10.840369877563898,2021,15.964128129770664
Sandart,fish,88.31441061172264,Summer,496.021811112641,30.334121090146848,12.055870254132904,9.184227800569836,2022,13.40151133399982
Multe,fish,72.29752471035795,Autumn,367.7188023158424,39.31876574832047,14.206027977757364,6.586661791853719,2022,11.751214201386325
Lange,shellfish,98.09779798159468,Autumn,475.5399554084354,43.63970630852738,9.09134426860302,9.439198995249782,2023,14.52367703754988
Line_blåmusling,fish,100.77415624576379,Winter,388.2646032790327,60.93197932209945,14.038299383542771,7.859552758850748,2023,12.945630140285445
Mørksej,fish,76.32974682196358,Winter,398.72325875384274,24.881165804367864,9.42008732065609,7.425780990275314,2023,16.37968033030736
Fjæsing,shellfish,96.50622034894154,Winter,478.3221993926723,51.59381043300522,14.414755247709682,8.870423056579204,2024,15.637982332996216
Knude,fish,97.22468450874806,Winter,381.1370118500058,49.73101561015072,9.934429757673628,6.51700350017455,2024,6.816032053478449
Canadisk_hummer,fish,73.13256143513334,Summer,453.805770554144,32.20907260623299,12.12169412141283,7.31248696097978,2022,6.5045694145881505
Knurhane,shellfish,80.59202811499992,Autumn,215.95779995693212,42.03235954586031,14.425337092929569,8.242922128399092,2021,8.27425209574125
Kuller,fish,110.87353431811695,Summer,531.9940561059408,35.42366750662385,9.419717114256382,7.0010976142295736,2020,15.990237974307837
Aborre,fish,113.59292617727858,Summer,500.1808213043336,41.85688580418739,10.655166962632522,9.338170420535048,2023,4.24897861485227
Kulmule,fish,119.01276950289298,Summer,377.4367053397714,55.09131013404551,13.866590275618908,11.738133007356522,2024,13.31588398989677
Pighvar,fish,113.02406267297522,Winter,598.8868502648608,46.05606232631313,9.60099050820981,6.491403734785715,2021,13.167698219027622
Levende_norsk_kongekrabbe,fish,139.01650493929358,Autumn,640.6355206439838,45.08608373233442,6.037323152481517,4.669749407391912,2021,16.84818106995649
Helt,fish,71.85866659135583,Summer,258.86602034465386,35.696906800453576,16.42902116375473,3.996519665047477,2021,12.329557977053883
Nordsøreje,fish,73.58974057145657,Winter,385.5912832150679,25.15943335075665,8.59070660698859,7.699063717010036,2022,5.321236803314057
Smelt,fish,79.32635425767143,Summer,384.6286475319053,37.91531789459592,10.47626815281263,6.673670819747635,2023,7.086967181018635
Rødspætte,fish,77.00883892581687,Summer,359.01453483367027,52.06608154863915,13.46802000835338,8.41572100213416,2022,6.062820599270006
Skærising,shellfish,108.02750336121979,Winter,624.4212262897622,24.728321434103524,8.174518288806395,8.265195344052202,2021,9.025457754867555
Havkat,fish,95.95902153015486,Spring,470.9260791840794,29.44910631823305,6.976396260333609,4.793566306771808,2020,10.658652789849937
Slethvar,shellfish,68.51525700233792,Spring,460.3227738034084,41.26267736234068,10.7612118903245,4.370232341037188,2023,6.138968979383138
Smelt,fish,89.11366378771673,Winter,199.42064533898696,30.15345215152737,4.620770806262831,8.59186648069219,2023,18.26504515700053
Flodkrebs,shellfish,115.81242409682216,Winter,595.3127045313839,32.07476552884788,9.13628176939624,8.270857669439915,2020,5.403705689018772
Havkat,fish,70.08469453389445,Summer,314.1112407719791,35.76401418271823,10.735115992946218,7.148364003266898,2020,17.69207574976741
Skrubbe,fish,98.28876361032147,Spring,508.98989453994926,26.343825958098503,9.190144309524507,4.68571282973539,2022,16.951749944620968
Flodkrebs,fish,97.84730803624461,Summer,541.6065406937288,30.25878153783632,5.369647170442759,8.942782525529982,2024,15.63219172856956
Kulmule,fish,127.6666934554011,Autumn,704.0987893757977,47.03427916787309,14.782533868612036,10.543799090847887,2021,8.30867360551495
Sild,fish,67.26405842647526,Summer,303.67694013213315,26.92630217769036,10.310614461847528,8.555964880437845,2022,13.075274044213748
Havtaske,shellfish,43.782042074320515,Summer,100.0,24.021278655051624,14.293456353285222,6.305052218869871,2020,5.624092785667157
Stenbider,fish,87.17740665876983,Autumn,527.5774317130542,33.69975020466106,9.219891249458666,8.089104331142302,2024,15.690172361155247
Lyssej,fish,152.15174652614806,Summer,770.076677226628,47.31955502509846,7.359964054927708,5.26777183813263,2023,11.159670004933163
Kuller,fish,103.91777348428651,Winter,685.8419529409156,38.0307819200311,10.80754276076548,10.115921427677584,2024,9.617127012901248
Smelt,fish,98.16971398385897,Spring,531.4489122911939,35.354189218843814,9.35263862101534,8.163688669059077,2023,5.87077370538116
Skærising,fish,68.71798980920614,Summer,426.2545721551929,40.44358797515607,6.466715626025926,4.463686176493536,2023,2.3000000000000003
Kuller,fish,97.2087344320289,Summer,621.0683894955965,22.54292567140348,14.409352776362487,7.398651279112634,2022,6.7227120576355235
Kulmule,fish,91.21997821875637,Autumn,353.9680700443297,44.94705653775033,8.133189331318011,8.926603020468463,2020,16.61887169981937
Multe,fish,102.85680244403791,Summer,571.4536654034329,43.83435031403644,4.479200845613295,7.333904758048956,2022,9.646966229015902
Aborre,fish,104.85720877229838,Autumn,575.820523874994,35.90691525904279,13.984498161872,7.448208557119652,2023,10.721087257270783
